법정동�,총인구�,공공와�,고령인�,기초생�,평균소�,프렌차�,법정동�_1,일반인구비율,고령인구비율,기초생활수급자비율,정보화수준_역량
"4377025326","338.00",0.000000000000000,71.000000000000000,"1",2443.659999999999854,4.000000000000000,용계리,"0.786982249","0.210059172","0.00295858","0.90252071"
"4377031021","269.00",4.000000000000000,126.000000000000000,"1",1767.140000000000100,0.000000000000000,대장리,"0.527881041","0.468401487","0.003717472","0.782851301"
"4377034032","1778.00",0.000000000000000,195.000000000000000,"4",4085.739999999999782,3.000000000000000,대풍리,"0.88807649","0.109673791","0.002249719","0.949052306"
"4377036026","216.00",0.000000000000000,84.000000000000000,"1",1668.950000000000045,0.000000000000000,송곡리,"0.606481481","0.388888889","0.00462963","0.819597222"
"4377037032","449.00",0.000000000000000,182.000000000000000,"1",1991.369999999999891,0.000000000000000,단평리,"0.592427617","0.405345212","0.002227171","0.812158129"
"4377025331","155.00",1.000000000000000,60.000000000000000,"1",2087.880000000000109,0.000000000000000,내곡리,"0.606451613","0.387096774","0.006451613","0.820290323"
"4377035024","530.00",3.000000000000000,215.000000000000000,"1",1684.619999999999891,2.000000000000000,용성리,"0.59245283","0.405660377","0.001886792","0.812037736"
"4377037025","239.00",0.000000000000000,122.000000000000000,"0",1786.440000000000055,0.000000000000000,월정리,"0.489539749","0.510460251","0","0.763656904"
"4377025327","279.00",0.000000000000000,118.000000000000000,"0",1671.319999999999936,0.000000000000000,봉곡리,"0.577060932","0.422939068","0","0.804179211"
"4377031025","208.00",0.000000000000000,106.000000000000000,"0",1682.410000000000082,0.000000000000000,갑산리,"0.490384615","0.509615385","0","0.764048077"
"4377037028","631.00",0.000000000000000,240.000000000000000,"0",1710.500000000000000,0.000000000000000,문촌리,"0.619651347","0.380348653","0","0.823898574"
"4377031029","494.00",0.000000000000000,255.000000000000000,"2",1696.839999999999918,0.000000000000000,비산리,"0.479757085","0.516194332","0.004048583","0.760698381"
